view,source,target,weight,patents
assignee_cpc_code,assignee::DALIAN UNIVERSITY,cpc_code::C25B-003/04,1,116013304
assignee_cpc_code,assignee::DALIAN UNIVERSITY,cpc_code::C25B-011/04/05,1,116013304
assignee_cpc_code,assignee::DALIAN UNIVERSITY,cpc_code::C25B-011/04/47,1,116013304
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::B82Y-030/00,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::B82Y-040/00,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C23C-028/34,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-001/00/3,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-001/04,1,102226793
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-001/26/5,1,98749181
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-001/50,1,96169624
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-003/00,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-003/03,1,102358496
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-003/04,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-003/25,1,86637940
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-003/26,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-009/21,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-009/23,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-009/60,1,102358496
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-009/63,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-009/65,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-011/03/5,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-011/032,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-011/04,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-011/04/05,1,116876860
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-011/055,1,86637940
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-011/063,1,102226793
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-011/081,1,102226793
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-015/021,1,102358496
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-015/023,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-015/025,1,108306014
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-015/027,1,102358496
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::C25B-015/08,1,80164805
assignee_cpc_code,assignee::DALIAN UNIVERSITY OF TECHNOLOGY,cpc_code::Y02E-060/50,1,102226793
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01D-053/32/6,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-019/08,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-019/24/5,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-029/40,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-029/85,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02/02,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02/04,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02/09,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02/39,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02/68,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02/75,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-031/02/78,1,1913318
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-035/10/19,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-035/615,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-041/12/5,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-041/13,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-041/14,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::B01J-047/12,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C02F-001/461,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C07C-001/04/05,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C07C-001/04/1,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C07C-001/20,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C07C-029/151/8,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C07C-029/152,1,79681795
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C08J-005/22/31,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C08J-2325/08,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C08J-2325/18,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-001/04,1,72680476
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-009/00,1,44789699
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-009/23,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-009/60,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-009/75,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-009/77,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-011/032,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-011/081,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-013/08,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-015/081,1,116105015
assignee_cpc_code,assignee::DIOXIDE MATERIALS,cpc_code::C25B-015/083,1,116105015
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-053/14/75,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-053/62,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-2251/208,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-2252/103,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-2252/20,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-2252/30,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-2257/504,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01D-2258/025,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01J-004/00/1,1,107739736
assignee_cpc_code,assignee::DIOXYCLE,cpc_code::B01J-008/00/55,1,107739736
assignee_cpc_code,assignee::DONG EUI UNIVERSITY INDUSTRY ACADEMIC COOPERATIONFOUNDATION,cpc_code::C25B-001/044,1,71965537
assignee_cpc_code,assignee::DONG EUI UNIVERSITY INDUSTRY ACADEMIC COOPERATIONFOUNDATION,cpc_code::C25B-003/25,1,71965537
assignee_cpc_code,assignee::DONG EUI UNIVERSITY INDUSTRY ACADEMIC COOPERATIONFOUNDATION,cpc_code::C25B-009/17,1,71965537
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::B01J-023/66,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::B01J-035/00/33,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::B22F-001/00/18,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::B22F-009/24,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::B82Y-030/00,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::C25B-001/00,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::C25B-001/04,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::C25B-003/04,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::C25B-011/04/05,1,115484302
assignee_cpc_code,assignee::DONGHUA UNIVERSITY,cpc_code::C25B-011/04/26,1,115484302
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::B01D-2252/30,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::B01J-035/00/2,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::B01J-041/13,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::C01B-032/40,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::C01B-032/50,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::C07C-051/00,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::C07C-053/02,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::C22C-001/05/8,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::C25B-001/00,1,101368053
assignee_cpc_code,assignee::DOSHISHA UNIVERSITY,cpc_code::C25B-001/23,1,101368053
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::B01J-031/24,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::B01J-035/00/33,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::B01J-2531/824,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::C01B-032/40,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::C01B-032/50,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::C07C-051/00,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::C07C-051/41,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::C07C-053/02,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::C07C-067/38,1,117486565
assignee_cpc_code,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_code::C07C-069/24,1,117486565
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-001/02,1,107513925
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-001/04,1,107513925
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-001/135,1,107513925
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-001/22,1,98314273
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-001/27,1,98314273
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-003/07,1,98314273
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-009/17,1,107513925
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-009/21,1,107513925
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-009/23,1,98314273
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-009/60,1,107513925
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-009/77,1,98314273
assignee_cpc_code,assignee::ELECTROCHEMICALS ZRT,cpc_code::C25B-011/032,1,98314273
assignee_cpc_code,assignee::ENGIE,cpc_code::C10L-003/08,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C10L-003/10/4,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C10L-003/10/6,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C25B-001/00,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C25B-001/04,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C25B-001/23,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C25B-015/08,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C25B-015/081,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::C25B-015/083,1,75166129
assignee_cpc_code,assignee::ENGIE,cpc_code::Y02E-060/36,1,75166129
assignee_cpc_code,assignee::ENLIGHTEN INNOVATIONS,cpc_code::C25B-003/04,1,67334411
assignee_cpc_code,assignee::ENLIGHTEN INNOVATIONS,cpc_code::C25B-003/25,1,67334411
assignee_cpc_code,assignee::ENLIGHTEN INNOVATIONS,cpc_code::C25B-009/08,1,67334411
assignee_cpc_code,assignee::ENLIGHTEN INNOVATIONS,cpc_code::C25B-009/19,1,67334411
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/12,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/14/25,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/14/75,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/14/93,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/18/5,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/22,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/32/6,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/50/1,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/62,1,112262309
assignee_cpc_code,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_code::B01D-053/78,1,112262309
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-001/23,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-003/07,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-003/23,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-009/05,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-009/07,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-009/13,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-009/17,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-009/60,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-009/67,1,104121451
assignee_cpc_code,assignee::FAIRBRICS,cpc_code::C25B-011/031,1,104121451
assignee_cpc_code,assignee::FCI,cpc_code::C01C-001/04/05,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C10G-002/30,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C25B-001/04,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C25B-001/23,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C25B-003/26,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C25B-013/07,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C25B-015/02,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C25B-015/08,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::C25B-015/083,1,112387292
assignee_cpc_code,assignee::FCI,cpc_code::H01M-008/04/022,1,112387292
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::C25B-001/00,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::C25B-001/02,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::C25B-001/04,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::C25B-009/20/6,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::C25B-009/77,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::H01M-2008/1293,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::Y02E-060/36,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::Y02E-060/364,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::Y02E-060/366,1,14919739
assignee_cpc_code,assignee::FIELD UPGRADING,cpc_code::Y02E-060/50,1,14919739
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-001/00,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-001/02,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-001/042,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-001/23,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-001/50,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-009/23,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-009/67,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-015/021,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-015/08,1,93504955
assignee_cpc_code,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_code::C25B-015/083,1,93504955
assignee_cpc_code,assignee::FOSHAN UNIVERSITY,cpc_code::B01J-027/047,1,108214882
assignee_cpc_code,assignee::FOSHAN UNIVERSITY,cpc_code::B01J-027/24,1,108214882
assignee_cpc_code,assignee::FOSHAN UNIVERSITY,cpc_code::B01J-035/00/4,1,108214882
assignee_cpc_code,assignee::FOSHAN UNIVERSITY,cpc_code::C01B-003/04/2,1,108214882
